step,day,date_label,profile_time,eta_per_kwh,p_load_forecast_total_kw,p_pv_forecast_total_kw,p_load_actual_total_kw,p_pv_actual_total_kw,baseline_grid_actual_kw,pbat_aggregate_kw,battery_action,grid_forecast_qp_kw,grid_actual_calculated_kw,soc_predicted_pct,soc646_measured_pct,qp_status,qp_objective_day,pbat_646_B_kw,pbat_645_B_kw,pbat_611_C_kw,pbat_652_A_kw,pbat_671_A_kw,pbat_671_B_kw,pbat_671_C_kw,pbat_692_C_kw,pbat_692_B_kw,pbat_692_A_kw,pbat_675_C_kw,pbat_675_B_kw,pbat_675_A_kw,pbat_634_C_kw,pbat_634_B_kw,pbat_634_A_kw
79,2,8-Jan-13,15:30,0.3,2550.682,1185.186,2550.682,1185.186,1365.496,548.648207,Discharge,816.847793,816.847793,95.719832,97.53,optimal,4413.363978,42.07678,25.988599,28.051187,18.975803,65.590274,63.940205,65.590274,27.226152,0.0,0.0,49.089576,14.850628,78.790833,21.450907,18.563285,28.463704
80,2,8-Jan-13,16:00,0.3,2615.23,1134.09,2615.23,1134.09,1481.14,664.292207,Discharge,816.847793,816.847793,93.222493,95.43,optimal,4413.363978,50.945718,31.466473,33.963812,22.97552,79.415384,77.417513,79.415384,32.964876,0.0,0.0,59.436671,17.980842,95.398355,25.972327,22.476052,34.46328
81,2,8-Jan-13,16:30,0.3,2676.102,991.514,2676.102,991.514,1684.588,867.740207,Discharge,816.847793,816.847793,89.960312,92.85,optimal,4413.363978,66.548497,41.103483,44.365665,30.012067,103.737363,101.127618,103.737363,43.060792,0.0,0.0,77.639913,23.487705,124.615323,33.926685,29.359631,45.018101
82,2,8-Jan-13,17:00,0.3,2840.86,774.424,2840.86,774.424,2066.436,1249.588207,Discharge,816.847793,816.847793,85.262612,89.43,optimal,4413.363978,95.833081,59.19102,63.88872,43.21884,149.386861,145.628701,149.386861,62.00964,0.0,0.0,111.805261,33.82344,179.452141,48.85608,42.2793,64.82826
83,2,8-Jan-13,17:30,0.3,2979.258,591.472,2979.258,591.472,2387.786,1570.938207,Discharge,816.847793,816.847793,79.356829,84.6,optimal,4413.363978,120.477968,74.412862,80.318645,54.333201,187.803891,183.079265,187.803891,77.956332,0.0,0.0,140.557629,42.521636,225.6009,61.42014,53.152045,81.499802
84,2,8-Jan-13,18:00,0.3,3124.774,388.886,3124.774,388.886,2735.888,1919.040207,Discharge,816.847793,816.847793,72.142392,78.59,optimal,4413.363978,147.174512,90.901905,98.116341,66.372819,229.419092,223.647543,229.419092,95.230567,0.0,0.0,171.703597,51.943945,275.591488,75.030143,64.929932,99.559229
85,2,8-Jan-13,18:30,0.3,3289.958,272.084,3289.958,272.084,3017.874,2201.026207,Discharge,816.847793,816.847793,63.867858,71.27,optimal,4413.363978,168.800506,104.259136,112.533671,76.125718,263.130201,256.510573,263.130201,109.223857,0.0,0.0,196.933924,59.576649,316.087222,86.05516,74.470812,114.188578
86,2,8-Jan-13,19:00,0.3,3254.864,165.43,3254.864,165.43,3089.434,2272.586207,Discharge,816.847793,816.847793,55.3243,62.96,optimal,4413.363978,174.288566,107.64882,116.192377,78.600726,271.685118,264.850272,271.685118,112.774955,0.0,0.0,203.336661,61.513612,326.363884,88.852995,76.892015,117.901089
87,2,8-Jan-13,19:30,0.3,3290.296,65.964,3290.296,65.964,3224.332,2407.484207,Discharge,816.847793,816.847793,46.273608,54.38,optimal,4413.363978,184.634127,114.038726,123.089418,83.266371,287.812022,280.571468,287.812022,119.469141,0.0,0.0,215.406482,65.164986,345.736454,94.127202,81.456233,124.899557
88,2,8-Jan-13,20:00,0.3,3289.316,13.89,3289.316,13.89,3275.426,2458.578207,Discharge,816.847793,816.847793,37.030833,45.29,optimal,4413.363978,188.552614,116.458968,125.701743,85.033532,293.920252,286.526032,293.920252,122.004633,0.0,0.0,219.97805,66.547982,353.074013,96.124862,83.184977,127.550298
89,2,8-Jan-13,20:30,0.06,3251.492,0.196,3251.492,0.196,3251.296,251.296,Discharge,3000.0,3000.0,36.086111,36.86,optimal,4413.363978,19.272325,11.903495,12.848217,8.691441,30.042153,29.286376,30.042153,12.470328,0.0,0.0,22.484379,6.801997,36.088373,9.825107,8.502496,13.037161
90,2,8-Jan-13,21:00,0.06,3191.914,0.172,3191.914,0.172,3191.742,191.742,Discharge,3000.0,3000.0,35.365276,35.95,optimal,4413.363978,14.705026,9.082516,9.80335,6.631678,22.92254,22.345872,22.92254,9.515017,0.0,0.0,17.155863,5.190009,27.535881,7.49668,6.487511,9.947517
91,2,8-Jan-13,21:30,0.06,2980.566,0.272,2980.566,0.272,2980.294,-19.706,Charge,3000.0,3000.0,35.439359,35.3,optimal,4413.363978,-1.511287,-0.933442,-1.007525,-0.681561,-2.35583,-2.296564,-2.35583,-0.977892,-0.0,-0.0,-1.763168,-0.533395,-2.829959,-0.77046,-0.666744,-1.022341
92,2,8-Jan-13,22:00,0.06,2861.296,0.174,2861.296,0.174,2861.122,-138.878,Charge,3000.0,3000.0,35.961457,35.44,optimal,4413.363978,-10.650794,-6.578432,-7.100529,-4.803299,-16.602708,-16.18503,-16.602708,-6.89169,-0.0,-0.0,-12.425926,-3.759104,-19.944134,-5.429817,-4.69888,-7.204949
93,2,8-Jan-13,22:30,0.03,2487.95,0.234,2487.95,0.234,2487.716,-512.284,Charge,3000.0,3000.0,37.887337,36.12,optimal,4413.363978,-39.287946,-24.266084,-26.191964,-17.718093,-61.242974,-59.702271,-61.242974,-25.421612,-0.0,-0.0,-45.835937,-13.866334,-73.568605,-20.029149,-17.332917,-26.57714
94,2,8-Jan-13,23:00,0.03,2227.222,0.124,2227.222,0.124,2227.098,-772.902,Charge,3000.0,3000.0,40.792983,38.13,optimal,4413.363978,-59.275191,-36.611147,-39.516794,-26.731949,-92.399562,-90.075045,-92.399562,-38.354535,-0.0,-0.0,-69.154389,-20.920656,-110.995701,-30.218725,-26.15082,-40.097923
95,2,8-Jan-13,23:30,0.03,1848.324,0.16,1848.324,0.16,1848.164,-1151.836,Charge,3000.0,3000.0,45.123194,41.16,optimal,4413.363978,-88.336295,-54.560653,-58.890863,-39.837937,-137.700695,-134.236526,-137.700695,-57.158779,-0.0,-0.0,-103.059011,-31.177516,-165.414042,-45.034189,-38.971895,-59.756905
96,2,9-Jan-13,0:00,0.03,1702.788,0.018,1702.788,0.018,1702.77,-1297.23,Charge,3000.0,3000.0,49.999998,45.53,optimal,4413.363978,-99.486812,-61.447737,-66.324541,-44.866602,-155.082383,-151.18094,-155.082383,-64.37382,-0.0,-0.0,-116.067947,-35.112992,-186.293932,-50.718767,-43.891241,-67.299902
97,3,9-Jan-13,0:30,0.03,1505.618,0.108,1505.618,0.108,1505.51,349.056108,Discharge,1156.453879,1156.453892,48.687758,49.76,optimal,247.506493,26.769717,16.534237,17.846478,12.072617,41.729264,40.679471,41.729264,17.321581,0.0,0.0,31.231336,9.448135,50.127606,13.647306,11.810169,18.108926
98,3,9-Jan-13,1:00,0.03,1455.584,0.126,1455.584,0.126,1455.458,299.004064,Discharge,1156.453923,1156.453936,47.563683,48.46,optimal,247.506493,22.931139,14.16335,15.287426,10.341494,35.745599,34.846338,35.745599,14.837796,0.0,0.0,26.752995,8.093343,42.939681,11.690384,10.116679,15.512241
99,3,9-Jan-13,1:30,0.03,1345.458,0.144,1345.458,0.144,1345.314,188.859976,Discharge,1156.454011,1156.454024,46.853684,47.38,optimal,247.506493,14.483998,8.945999,9.655999,6.531999,22.577997,22.009997,22.577997,9.371999,0.0,0.0,16.897998,5.111999,27.121997,7.383999,6.389999,9.797999
100,3,9-Jan-13,2:00,0.03,1233.96,0.18,1233.96,0.18,1233.78,77.325844,Discharge,1156.454143,1156.454156,46.562986,46.73,optimal,247.506493,5.930253,3.662803,3.953502,2.674428,9.244217,9.011659,9.244217,3.837222,0.0,0.0,6.918628,2.09303,11.104689,3.023266,2.616288,4.011642
101,3,9-Jan-13,2:30,0.03,1231.682,0.108,1231.682,0.108,1231.574,75.119669,Discharge,1156.454318,1156.454331,46.280581,46.43,optimal,247.506493,5.761057,3.5583,3.840705,2.598124,8.980472,8.754548,8.980472,3.727743,0.0,0.0,6.721234,2.033314,10.787862,2.93701,2.541643,3.897186
102,3,9-Jan-13,3:00,0.03,1217.866,0.382,1217.866,0.382,1217.484,61.029453,Discharge,1156.454535,1156.454547,46.051148,46.15,optimal,247.506493,4.680454,2.890869,3.120303,2.110793,7.296002,7.112455,7.296002,3.028529,0.0,0.0,5.46053,1.651925,8.76438,2.386114,2.064906,3.16619
103,3,9-Jan-13,3:30,0.03,1142.642,0.108,1142.642,0.108,1142.534,-13.920803,Charge,1156.454792,1156.454803,46.103482,45.93,optimal,247.506493,-1.06761,-0.659406,-0.71174,-0.481471,-1.664216,-1.622349,-1.664216,-0.690807,-0.0,-0.0,-1.245546,-0.376804,-1.999153,-0.544272,-0.471005,-0.722207
104,3,9-Jan-13,4:00,0.03,1068.226,0.404,1068.226,0.404,1067.822,-88.633099,Charge,1156.455088,1156.455099,46.43669,46.01,optimal,247.506493,-6.797426,-4.19841,-4.531617,-3.065506,-10.595987,-10.329421,-10.595987,-4.398334,-0.0,-0.0,-7.93033,-2.399091,-12.728513,-3.465354,-2.998864,-4.598259
105,3,9-Jan-13,4:30,0.03,1022.156,0.114,1022.156,0.114,1022.042,-134.41343,Charge,1156.45542,1156.45543,46.942004,46.37,optimal,247.506493,-10.308398,-6.366952,-6.872266,-4.648886,-16.068974,-15.664723,-16.068974,-6.67014,-0.0,-0.0,-12.026465,-3.638258,-19.302981,-5.255262,-4.547823,-6.973328
106,3,9-Jan-13,5:00,0.03,988.068,0.12,988.068,0.12,987.948,-168.507797,Charge,1156.455787,1156.455797,47.575492,46.87,optimal,247.506493,-12.923154,-7.981948,-8.615436,-5.828089,-20.144917,-19.638127,-20.144917,-8.362041,-0.0,-0.0,-15.077013,-4.561113,-24.19924,-6.588275,-5.701392,-8.742134
107,3,9-Jan-13,5:30,0.03,936.502,0.048,936.502,0.048,936.454,-220.002195,Charge,1156.456186,1156.456195,48.402569,47.53,optimal,247.506493,-16.872349,-10.421157,-11.248233,-7.609098,-26.301014,-25.639354,-26.301014,-10.917402,-0.0,-0.0,-19.684407,-5.954947,-31.5943,-8.60159,-7.443683,-11.413648
108,3,9-Jan-13,6:00,0.03,856.426,0.324,856.426,0.324,856.102,-300.354622,Charge,1156.456614,1156.456622,49.531722,48.39,optimal,247.506493,-23.034715,-14.227324,-15.356477,-10.388205,-35.907056,-35.003734,-35.907056,-14.904816,-0.0,-0.0,-26.873835,-8.1299,-43.133634,-11.743188,-10.162374,-15.582307
109,3,9-Jan-13,6:30,0.03,786.948,6.454,786.948,6.454,780.494,-375.963076,Charge,1156.457069,1156.457076,50.945117,49.55,optimal,247.506493,-28.833258,-17.808777,-19.222172,-13.003234,-44.945962,-43.815246,-44.945962,-18.656814,-0.0,-0.0,-33.638802,-10.176444,-53.99169,-14.699308,-12.720555,-19.504851
110,3,9-Jan-13,7:00,0.03,849.116,59.264,849.116,59.264,789.852,-366.605554,Charge,1156.457548,1156.457554,52.323334,50.96,optimal,247.506493,-28.115614,-17.365526,-18.743743,-12.679591,-43.827281,-42.724707,-43.827281,-18.192456,-0.0,-0.0,-32.80155,-9.923158,-52.647865,-14.33345,-12.403947,-19.019386
111,3,9-Jan-13,7:30,0.06,827.288,141.474,827.288,141.474,685.814,232.584937,Discharge,453.229058,453.229063,51.448955,52.11,optimal,247.506493,17.837341,11.017181,11.891561,8.044291,27.805267,27.105763,27.805267,11.541809,0.0,0.0,20.810231,6.295532,33.401295,9.093546,7.869415,12.066437
112,3,9-Jan-13,8:00,0.06,751.676,256.836,751.676,256.836,494.84,41.610691,Discharge,453.229305,453.229309,51.292524,51.3,optimal,247.506493,3.191196,1.971033,2.127464,1.439167,4.974511,4.849366,4.974511,2.064891,0.0,0.0,3.723062,1.126304,5.975671,1.626884,1.407881,2.15875
113,3,9-Jan-13,8:30,0.06,774.422,357.312,774.422,357.312,417.11,-36.119558,Charge,453.229555,453.229558,51.428312,51.18,optimal,247.506493,-2.770071,-1.710926,-1.846714,-1.249248,-4.318052,-4.209422,-4.318052,-1.792399,-0.0,-0.0,-3.23175,-0.977672,-5.187094,-1.412193,-1.22209,-1.873872
114,3,9-Jan-13,9:00,0.06,815.3,485.542,815.3,485.542,329.758,-123.471809,Charge,453.229807,453.229809,51.892493,51.36,optimal,247.506493,-9.469267,-5.848665,-6.312844,-4.270454,-14.760916,-14.389572,-14.760916,-6.127172,-0.0,-0.0,-11.047478,-3.342094,-17.731666,-4.827469,-4.177618,-6.40568
115,3,9-Jan-13,9:30,0.06,812.048,617.354,812.048,617.354,194.694,-258.536062,Charge,453.23006,453.230062,52.864433,51.86,optimal,247.506493,-19.827578,-12.246445,-13.218385,-8.941849,-30.907695,-30.130143,-30.907695,-12.829609,-0.0,-0.0,-23.132174,-6.997969,-37.128111,-10.108177,-8.747461,-13.412773
116,3,9-Jan-13,10:00,0.06,766.926,709.204,766.926,709.204,57.722,-395.508315,Charge,453.230315,453.230315,54.351307,52.89,optimal,247.506493,-30.332217,-18.734604,-20.221478,-13.679235,-47.282573,-46.093074,-47.282573,-19.626728,-0.0,-0.0,-35.387586,-10.705488,-56.798563,-15.463483,-13.38186,-20.518852
117,3,9-Jan-13,10:30,0.06,798.404,795.328,798.404,795.328,3.076,-450.154568,Charge,453.230569,453.230568,56.043617,54.38,optimal,247.506493,-34.523132,-21.323111,-23.015422,-15.569256,-53.815471,-52.461623,-53.815471,-22.338497,-0.0,-0.0,-40.276988,-12.184635,-64.646258,-17.600028,-15.230794,-23.353884
118,3,9-Jan-13,11:00,0.06,797.428,904.484,797.428,904.484,-107.056,-560.28682,Charge,453.230822,453.23082,58.149959,56.14,optimal,247.506493,-42.969365,-26.539902,-28.646243,-19.378341,-66.981657,-65.296584,-66.981657,-27.803707,-0.0,-0.0,-50.130926,-15.165658,-80.462243,-21.905951,-18.957073,-29.067512
119,3,9-Jan-13,11:30,0.06,796.616,971.204,796.616,971.204,-174.588,-627.819071,Charge,453.231074,453.231071,60.510181,58.27,optimal,247.506493,-48.14853,-29.738798,-32.09902,-21.714043,-75.055062,-73.166884,-75.055062,-31.154931,-0.0,-0.0,-56.173285,-16.993599,-90.160483,-24.54631,-21.241999,-32.571065
120,3,9-Jan-13,12:00,0.06,819.762,995.868,819.762,995.868,-176.106,-629.337319,Charge,453.231322,453.231319,62.876111,60.62,optimal,247.506493,-48.264967,-29.810715,-32.176645,-21.766554,-75.236567,-73.343823,-75.236567,-31.230273,-0.0,-0.0,-56.309129,-17.034694,-90.378517,-24.60567,-21.293368,-32.649831
121,3,9-Jan-13,12:30,0.06,854.308,1076.53,854.308,1076.53,-222.222,-675.453563,Charge,453.231568,453.231563,65.415411,62.99,optimal,247.506493,-51.801702,-31.995169,-34.534468,-23.361552,-80.749712,-78.718272,-80.749712,-33.518748,-0.0,-0.0,-60.435319,-18.282954,-97.001226,-26.408711,-22.853692,-35.042328
