Time,Node 634.V1_rms,Node 634.V2_rms,Node 634.V3_rms,UpperBound,LowerBound
12.0,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
12.25,283.93841552734375,283.9370422363281,283.9383544921875,263.0,291.0
12.5,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
12.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
13.0,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
13.25,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
13.5,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
13.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
14.0,283.9383850097656,283.9370422363281,284.0917663574219,263.0,291.0
14.25,283.9383850097656,284.0904846191406,283.9383544921875,263.0,291.0
14.5,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
14.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
15.0,284.0918273925781,283.9370422363281,283.9383239746094,263.0,291.0
15.25,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
15.5,283.9383850097656,283.9370422363281,283.9383239746094,263.0,291.0
15.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
16.0,283.9383850097656,283.9370422363281,283.9383239746094,263.0,291.0
16.25,283.9383850097656,283.9370422363281,284.0917663574219,263.0,291.0
16.5,283.9383850097656,283.9370422363281,283.9383239746094,263.0,291.0
16.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
17.0,283.9383850097656,283.9370422363281,283.9383239746094,263.0,291.0
17.25,284.0918273925781,283.9370422363281,283.9383544921875,263.0,291.0
17.5,283.9383850097656,283.93707275390625,283.9383544921875,263.0,291.0
17.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
18.0,283.9383850097656,283.9370422363281,283.9383239746094,263.0,291.0
18.25,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
18.5,283.93841552734375,283.9370422363281,284.0917663574219,263.0,291.0
18.75,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
19.0,283.93841552734375,284.0904846191406,283.9383544921875,263.0,291.0
19.25,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
19.5,283.93841552734375,283.9370422363281,283.9383544921875,263.0,291.0
19.75,284.0918273925781,283.9370422363281,283.9383544921875,263.0,291.0
20.0,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
20.25,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
20.5,283.9383850097656,283.9370422363281,283.9383544921875,263.0,291.0
20.75,283.9383850097656,283.9370422363281,284.091796875,263.0,291.0
21.0,282.98907470703125,283.4471435546875,283.4333190917969,263.0,291.0
21.25,282.9891662597656,283.44720458984375,283.4333801269531,263.0,291.0
21.5,283.14208984375,283.44720458984375,283.4333801269531,263.0,291.0
21.75,282.9891662597656,283.44720458984375,283.4333801269531,263.0,291.0
22.0,282.9891662597656,283.44720458984375,283.4333801269531,263.0,291.0
22.25,282.9891662597656,283.44720458984375,283.4333801269531,263.0,291.0
22.5,282.9891662597656,283.44720458984375,283.4333801269531,263.0,291.0
22.75,282.9891662597656,283.44720458984375,283.4333801269531,263.0,291.0
23.0,283.091552734375,283.5082092285156,283.4307861328125,263.0,291.0
23.25,283.091552734375,283.5082092285156,283.4308166503906,263.0,291.0
23.5,283.091552734375,283.6614074707031,283.4307861328125,263.0,291.0
23.75,283.091552734375,283.5082092285156,283.4307861328125,263.0,291.0
24.0,283.091552734375,283.5082092285156,283.4308166503906,263.0,291.0
24.25,283.091552734375,283.5082092285156,283.4307861328125,263.0,291.0
24.5,283.091552734375,283.5082092285156,283.4307861328125,263.0,291.0
24.75,283.091552734375,283.5082092285156,283.4307861328125,263.0,291.0
25.0,283.1955261230469,283.59033203125,283.5116271972656,263.0,291.0
25.25,283.1955261230469,283.59033203125,283.5116271972656,263.0,291.0
25.5,283.1955261230469,283.59033203125,283.5116271972656,263.0,291.0
25.75,283.1955261230469,283.59033203125,283.5116271972656,263.0,291.0
26.0,283.1955261230469,283.59033203125,283.5116271972656,263.0,291.0
26.25,283.1955261230469,283.59033203125,283.5116271972656,263.0,291.0
26.5,283.1955261230469,283.59033203125,283.5116271972656,263.0,291.0
26.75,283.1955261230469,283.59033203125,283.5116271972656,263.0,291.0
27.0,283.2600402832031,283.56817626953125,283.51092529296875,263.0,291.0
27.25,283.2600402832031,283.56817626953125,283.5108947753906,263.0,291.0
27.5,283.2600402832031,283.56817626953125,283.66412353515625,263.0,291.0
27.75,283.2600402832031,283.56817626953125,283.51092529296875,263.0,291.0
28.0,283.2600402832031,283.56817626953125,283.51092529296875,263.0,291.0
28.25,283.4131164550781,283.56817626953125,283.5108947753906,263.0,291.0
28.5,283.2600402832031,283.56817626953125,283.51092529296875,263.0,291.0
28.75,283.2600402832031,283.56817626953125,283.5108947753906,263.0,291.0
29.0,283.3436584472656,283.6730041503906,283.5077819824219,263.0,291.0
29.25,283.3436584472656,283.6730041503906,283.50775146484375,263.0,291.0
29.5,283.3436584472656,283.6730041503906,283.50775146484375,263.0,291.0
29.75,283.3436584472656,283.6730041503906,283.50775146484375,263.0,291.0
30.0,283.3436584472656,283.6730041503906,283.50775146484375,263.0,291.0
30.25,283.3436584472656,283.6730041503906,283.5077819824219,263.0,291.0
30.5,283.49676513671875,283.6730041503906,283.50775146484375,263.0,291.0
30.75,283.3436584472656,283.6730041503906,283.50775146484375,263.0,291.0
31.0,283.3439636230469,283.6518859863281,283.50811767578125,263.0,291.0
31.25,283.3439636230469,283.6518859863281,283.50811767578125,263.0,291.0
31.5,283.3439636230469,283.6518859863281,283.50811767578125,263.0,291.0
31.75,283.3439636230469,283.6518859863281,283.50811767578125,263.0,291.0
32.0,283.3439636230469,283.6518859863281,283.6613464355469,263.0,291.0
32.25,283.3439636230469,283.6518859863281,283.50811767578125,263.0,291.0
32.5,283.3439636230469,283.6518859863281,283.50811767578125,263.0,291.0
32.75,283.4971008300781,283.6518859863281,283.5081481933594,263.0,291.0
33.0,283.3436279296875,283.673095703125,283.5077819824219,263.0,291.0
33.25,283.3436279296875,283.673095703125,283.5077819824219,263.0,291.0
33.5,283.3436279296875,283.673095703125,283.5077819824219,263.0,291.0
33.75,283.3436279296875,283.673095703125,283.5077819824219,263.0,291.0
34.0,283.3436279296875,283.673095703125,283.5077819824219,263.0,291.0
34.25,283.3436279296875,283.673095703125,283.6609802246094,263.0,291.0
34.5,283.3436279296875,283.673095703125,283.5077819824219,263.0,291.0
34.75,283.3436279296875,283.673095703125,283.5077819824219,263.0,291.0
35.0,283.49713134765625,283.6734313964844,283.4866638183594,263.0,291.0
35.25,283.343994140625,283.6734313964844,283.4866638183594,263.0,291.0
35.5,283.343994140625,283.6734313964844,283.4866638183594,263.0,291.0
35.75,283.343994140625,283.6734313964844,283.4866638183594,263.0,291.0
36.0,283.343994140625,283.6734313964844,283.4866638183594,263.0,291.0
36.25,283.343994140625,283.6734313964844,283.4866638183594,263.0,291.0
36.5,283.343994140625,283.6734313964844,283.6398620605469,263.0,291.0
36.75,283.343994140625,283.6734313964844,283.4866638183594,263.0,291.0
37.0,283.365478515625,283.673095703125,283.4862976074219,263.0,291.0
37.25,283.5185852050781,283.673095703125,283.4862976074219,263.0,291.0
37.5,283.365478515625,283.673095703125,283.4862976074219,263.0,291.0
37.75,283.365478515625,283.673095703125,283.4862976074219,263.0,291.0
38.0,283.365478515625,283.673095703125,283.4862976074219,263.0,291.0
38.25,283.365478515625,283.673095703125,283.4862976074219,263.0,291.0
38.5,283.365478515625,283.673095703125,283.4862976074219,263.0,291.0
38.75,283.365478515625,283.673095703125,283.4862976074219,263.0,291.0
39.0,283.3232727050781,283.6309814453125,283.5088806152344,263.0,291.0
39.25,283.3232727050781,283.7842712402344,283.5088806152344,263.0,291.0
39.5,283.47637939453125,283.6309814453125,283.5088806152344,263.0,291.0
39.75,283.3232727050781,283.6309814453125,283.5088806152344,263.0,291.0
40.0,283.3232727050781,283.6309814453125,283.5088806152344,263.0,291.0
40.25,283.3232727050781,283.6309814453125,283.5088806152344,263.0,291.0
40.5,283.3232727050781,283.6309814453125,283.5088806152344,263.0,291.0
40.75,283.3232727050781,283.6309814453125,283.5088806152344,263.0,291.0
41.0,283.2174072265625,283.5901794433594,283.5113220214844,263.0,291.0
41.25,283.2174377441406,283.5901794433594,283.5113220214844,263.0,291.0
41.5,283.2174377441406,283.7434387207031,283.5113220214844,263.0,291.0
41.75,283.3704833984375,283.5901794433594,283.5113220214844,263.0,291.0
42.0,283.2174377441406,283.5901794433594,283.5113220214844,263.0,291.0
42.25,283.2174377441406,283.5901794433594,283.5113220214844,263.0,291.0
42.5,283.2174377441406,283.5901794433594,283.5113220214844,263.0,291.0
42.75,283.2174377441406,283.5901794433594,283.5113220214844,263.0,291.0
43.0,283.2391357421875,283.50408935546875,283.5549011230469,263.0,291.0
43.25,283.2391357421875,283.50408935546875,283.5549011230469,263.0,291.0
43.5,283.2391357421875,283.50408935546875,283.5549011230469,263.0,291.0
43.75,283.2391357421875,283.50408935546875,283.5549011230469,263.0,291.0
44.0,283.3921813964844,283.50408935546875,283.5549011230469,263.0,291.0
44.25,283.2391357421875,283.50408935546875,283.5549011230469,263.0,291.0
44.5,283.2391357421875,283.50408935546875,283.5549011230469,263.0,291.0
44.75,283.2391357421875,283.50408935546875,283.5549011230469,263.0,291.0
45.0,283.2821350097656,283.50372314453125,283.53302001953125,263.0,291.0
45.25,283.2821350097656,283.50372314453125,283.53302001953125,263.0,291.0
45.5,283.2821350097656,283.50372314453125,283.6862487792969,263.0,291.0
45.75,283.2821350097656,283.50372314453125,283.53302001953125,263.0,291.0
46.0,283.2821350097656,283.50372314453125,283.53302001953125,263.0,291.0
46.25,283.4352111816406,283.50372314453125,283.53302001953125,263.0,291.0
46.5,283.2821350097656,283.50372314453125,283.53302001953125,263.0,291.0
46.75,283.2821350097656,283.50372314453125,283.53302001953125,263.0,291.0
47.0,283.2389831542969,283.52520751953125,283.5545349121094,263.0,291.0
47.25,283.2389831542969,283.52520751953125,283.5545654296875,263.0,291.0
47.5,283.2389831542969,283.52520751953125,283.5545349121094,263.0,291.0
47.75,283.23895263671875,283.52520751953125,283.5545349121094,263.0,291.0
48.0,283.2389831542969,283.52520751953125,283.5545349121094,263.0,291.0
48.25,283.2389831542969,283.67840576171875,283.5545349121094,263.0,291.0
48.5,283.39202880859375,283.52520751953125,283.5545349121094,263.0,291.0
48.75,283.2389831542969,283.52520751953125,283.5545654296875,263.0,291.0
49.0,283.3663024902344,283.5660095214844,283.5305480957031,263.0,291.0
49.25,283.3663024902344,283.5660095214844,283.53057861328125,263.0,291.0
49.5,283.3663024902344,283.5660095214844,283.53057861328125,263.0,291.0
49.75,283.3663024902344,283.5660095214844,283.53057861328125,263.0,291.0
50.0,283.3663024902344,283.5660095214844,283.53057861328125,263.0,291.0
50.25,283.3663024902344,283.5660095214844,283.53057861328125,263.0,291.0
50.5,283.3663024902344,283.5660095214844,283.53057861328125,263.0,291.0
50.75,283.5194396972656,283.5660095214844,283.53057861328125,263.0,291.0
51.0,283.46954345703125,283.6688537597656,283.63336181640625,263.0,291.0
51.25,283.46954345703125,283.6688537597656,283.63336181640625,263.0,291.0
51.5,283.46954345703125,283.6688537597656,283.6333923339844,263.0,291.0
51.75,283.46954345703125,283.6688537597656,283.63336181640625,263.0,291.0
52.0,283.46954345703125,283.6688537597656,283.63336181640625,263.0,291.0
52.25,283.46954345703125,283.6688537597656,283.6333923339844,263.0,291.0
52.5,283.46954345703125,283.6688537597656,283.63336181640625,263.0,291.0
52.75,283.46954345703125,283.6688537597656,283.63336181640625,263.0,291.0
53.0,283.5740051269531,283.72991943359375,283.6941833496094,263.0,291.0
53.25,283.5740051269531,283.72991943359375,283.6942138671875,263.0,291.0
53.5,283.5740051269531,283.7299499511719,283.6941833496094,263.0,291.0
53.75,283.5740051269531,283.72991943359375,283.6942138671875,263.0,291.0
54.0,283.5740051269531,283.72991943359375,283.6942138671875,263.0,291.0
54.25,283.5740051269531,283.7299499511719,283.6941833496094,263.0,291.0
54.5,283.5740051269531,283.72991943359375,283.8475036621094,263.0,291.0
54.75,283.5740051269531,283.7299499511719,283.6942138671875,263.0,291.0
55.0,283.7036437988281,283.8812255859375,283.8431396484375,263.0,291.0
55.25,283.5504150390625,283.7279052734375,283.8431396484375,263.0,291.0
55.5,283.5504150390625,283.7279052734375,283.8431396484375,263.0,291.0
55.75,283.5504150390625,283.7279052734375,283.8431396484375,263.0,291.0
56.0,283.5504150390625,283.7279052734375,283.8431396484375,263.0,291.0
56.25,283.5504150390625,283.7279052734375,283.8431396484375,263.0,291.0
56.5,283.5504150390625,283.7279052734375,283.8431396484375,263.0,291.0
56.75,283.5504150390625,283.7279052734375,283.8453674316406,263.0,291.0
57.0,283.8426818847656,283.9117736816406,283.9836730957031,263.0,291.0
57.25,283.9960632324219,284.065185546875,283.9836730957031,263.0,291.0
57.5,283.8426818847656,283.9117736816406,283.9836730957031,263.0,291.0
57.75,283.8426818847656,283.9117736816406,283.9836730957031,263.0,291.0
58.0,283.8426818847656,283.9117736816406,283.9836730957031,263.0,291.0
58.25,283.8426818847656,283.9117736816406,283.9836730957031,263.0,291.0
58.5,283.8426818847656,283.9117736816406,283.9836730957031,263.0,291.0
58.75,283.8426818847656,283.9117736816406,283.9836730957031,263.0,291.0
59.0,283.9654235839844,284.0558776855469,284.28106689453125,263.0,291.0
59.25,283.9654235839844,284.0558776855469,284.12750244140625,263.0,291.0
59.5,284.118896484375,284.2093811035156,284.12750244140625,263.0,291.0
59.75,283.9654235839844,284.0558776855469,284.12750244140625,263.0,291.0
60.0,283.9654235839844,284.0558776855469,284.12750244140625,263.0,291.0
60.25,283.9654235839844,284.0558776855469,284.12750244140625,263.0,291.0
60.5,283.9654235839844,284.0558776855469,284.12750244140625,263.0,291.0
60.75,283.9654235839844,284.0558776855469,284.12750244140625,263.0,291.0
61.0,284.217529296875,284.07049560546875,284.2712097167969,263.0,291.0
61.25,284.217529296875,284.07049560546875,284.2712097167969,263.0,291.0
61.5,284.217529296875,284.07049560546875,284.2712097167969,263.0,291.0
61.75,284.3711242675781,284.07049560546875,284.2712097167969,263.0,291.0
62.0,284.217529296875,284.07049560546875,284.2712097167969,263.0,291.0
62.25,284.217529296875,284.07049560546875,284.2712097167969,263.0,291.0
62.5,284.217529296875,284.07049560546875,284.2712097167969,263.0,291.0
62.75,284.217529296875,284.07049560546875,284.2712097167969,263.0,291.0
63.0,284.4490051269531,284.1081237792969,284.3299865722656,263.0,291.0
63.25,284.4490051269531,284.1081237792969,284.483642578125,263.0,291.0
63.5,284.4490051269531,284.1081237792969,284.4836730957031,263.0,291.0
63.75,284.4490051269531,284.1081237792969,284.3299865722656,263.0,291.0
64.0,284.60272216796875,284.26165771484375,284.3299865722656,263.0,291.0
64.25,284.60272216796875,284.1081237792969,284.3299865722656,263.0,291.0
64.5,284.4490051269531,284.1081237792969,284.33001708984375,263.0,291.0
64.75,284.4490051269531,284.1081237792969,284.3299865722656,263.0,291.0
65.0,284.572021484375,284.2100830078125,284.4530944824219,263.0,291.0
65.25,284.572021484375,284.2100524902344,284.4530944824219,263.0,291.0
65.5,284.572021484375,284.2100830078125,284.4530944824219,263.0,291.0
65.75,284.572021484375,284.2100830078125,284.6068115234375,263.0,291.0
66.0,284.572021484375,284.2100830078125,284.4530944824219,263.0,291.0
66.25,284.7257995605469,284.2100830078125,284.4530944824219,263.0,291.0
66.5,284.572021484375,284.2100830078125,284.4530944824219,263.0,291.0
66.75,284.572021484375,284.2100830078125,284.4530944824219,263.0,291.0
67.0,284.5926208496094,284.2308349609375,284.4521789550781,263.0,291.0
67.25,284.5926208496094,284.2308349609375,284.4521789550781,263.0,291.0
67.5,284.5926208496094,284.2308349609375,284.4521789550781,263.0,291.0
67.75,284.5926208496094,284.2308349609375,284.4521789550781,263.0,291.0
68.0,284.5926208496094,284.2308349609375,284.60589599609375,263.0,291.0
68.25,284.5926208496094,284.3844299316406,284.4521789550781,263.0,291.0
68.5,284.5926208496094,284.3844299316406,284.4521789550781,263.0,291.0
68.75,284.5926208496094,284.2308349609375,284.4521789550781,263.0,291.0
69.0,284.61273193359375,284.27252197265625,284.4723205566406,263.0,291.0
69.25,284.6127014160156,284.27252197265625,284.4723205566406,263.0,291.0
69.5,284.61273193359375,284.27252197265625,284.4723205566406,263.0,291.0
69.75,284.6127014160156,284.27252197265625,284.4723205566406,263.0,291.0
70.0,284.61273193359375,284.27252197265625,284.4723205566406,263.0,291.0
70.25,284.6127014160156,284.27252197265625,284.62603759765625,263.0,291.0
70.5,284.61273193359375,284.4261474609375,284.4723205566406,263.0,291.0
70.75,284.7665100097656,284.27252197265625,284.47332763671875,263.0,291.0
71.0,284.67620849609375,284.2068176269531,284.5357666015625,263.0,291.0
71.25,284.67620849609375,284.2068176269531,284.5357666015625,263.0,291.0
71.5,284.67620849609375,284.2068176269531,284.5357666015625,263.0,291.0
71.75,284.67620849609375,284.2068176269531,284.5357666015625,263.0,291.0
72.0,284.67620849609375,284.2068176269531,284.5357666015625,263.0,291.0
72.25,284.67620849609375,284.2068176269531,284.5357666015625,263.0,291.0
72.5,284.67620849609375,284.2068176269531,284.68951416015625,263.0,291.0
72.75,284.67620849609375,284.2068176269531,284.5357666015625,263.0,291.0
73.0,284.9129638671875,284.4004821777344,284.59698486328125,263.0,291.0
73.25,284.9129943847656,284.24688720703125,284.59698486328125,263.0,291.0
73.5,284.75909423828125,284.24688720703125,284.59698486328125,263.0,291.0
73.75,284.75909423828125,284.24688720703125,284.59698486328125,263.0,291.0
74.0,284.75909423828125,284.24688720703125,284.59698486328125,263.0,291.0
74.25,284.75909423828125,284.2469177246094,284.59698486328125,263.0,291.0
74.5,284.75909423828125,284.24688720703125,284.59698486328125,263.0,291.0
74.75,284.75909423828125,284.24688720703125,284.75079345703125,263.0,291.0
75.0,284.6293640136719,284.3326721191406,284.6610107421875,263.0,291.0
75.25,284.7831726074219,284.3326721191406,284.6610107421875,263.0,291.0
75.5,284.7831726074219,284.3326721191406,284.6610107421875,263.0,291.0
75.75,284.6293640136719,284.3326721191406,284.6610107421875,263.0,291.0
76.0,284.6293640136719,284.3326721191406,284.6610107421875,263.0,291.0
76.25,284.6293640136719,284.3326721191406,284.6610107421875,263.0,291.0
76.5,284.6293640136719,284.3326721191406,284.6610107421875,263.0,291.0
76.75,284.6293640136719,284.3326721191406,284.6610107421875,263.0,291.0
77.0,284.4823913574219,284.3574523925781,284.732177734375,263.0,291.0
77.25,284.4823913574219,284.3574523925781,284.5783996582031,263.0,291.0
77.5,284.4823913574219,284.5111389160156,284.5783996582031,263.0,291.0
77.75,284.6361389160156,284.3574523925781,284.5783996582031,263.0,291.0
78.0,284.4823913574219,284.3574523925781,284.5783996582031,263.0,291.0
78.25,284.4823913574219,284.3574523925781,284.5783996582031,263.0,291.0
78.5,284.4214782714844,284.33929443359375,284.6067810058594,263.0,291.0
78.75,284.4214782714844,284.33929443359375,284.6067810058594,263.0,291.0
79.0,284.4214782714844,284.33929443359375,284.45306396484375,263.0,291.0
79.25,284.4214782714844,284.4929504394531,284.45306396484375,263.0,291.0
79.5,284.5751953125,284.33929443359375,284.45306396484375,263.0,291.0
79.75,284.4214782714844,284.33929443359375,284.45306396484375,263.0,291.0
80.0,284.4214782714844,284.33929443359375,284.45306396484375,263.0,291.0
80.25,284.4214782714844,284.33929443359375,284.45306396484375,263.0,291.0
80.5,284.3447265625,284.1763610839844,284.1400146484375,263.0,291.0
80.75,284.3447265625,284.1763610839844,284.1399841308594,263.0,291.0
81.0,284.3447265625,284.1763610839844,284.2935485839844,263.0,291.0
81.25,284.3446960449219,284.1763610839844,284.1399841308594,263.0,291.0
81.5,284.4983825683594,284.3299255371094,284.1399841308594,263.0,291.0
81.75,284.3446960449219,284.1763610839844,284.1399841308594,263.0,291.0
82.0,284.3447265625,284.1763610839844,284.1399841308594,263.0,291.0
82.25,284.3447265625,284.1763610839844,284.1399841308594,263.0,291.0
82.5,284.2445983886719,283.9686584472656,283.9970703125,263.0,291.0
82.75,284.2445983886719,283.9686584472656,283.9970703125,263.0,291.0
83.0,284.2445983886719,283.9686584472656,283.9970703125,263.0,291.0
83.25,284.2445983886719,283.9686584472656,284.1505432128906,263.0,291.0
83.5,284.2445983886719,284.12213134765625,283.9970703125,263.0,291.0
83.75,284.398193359375,283.9686584472656,283.9970703125,263.0,291.0
84.0,284.2445983886719,283.9686584472656,283.9970703125,263.0,291.0
84.25,284.2445983886719,283.9686584472656,283.9970703125,263.0,291.0
84.5,284.03631591796875,283.7602844238281,283.9828186035156,263.0,291.0
84.75,284.0362854003906,283.7602844238281,283.9828186035156,263.0,291.0
85.0,284.03631591796875,283.7602844238281,283.9828186035156,263.0,291.0
85.25,284.0362854003906,283.7602844238281,283.9828186035156,263.0,291.0
85.5,284.0362854003906,283.7602844238281,284.13629150390625,263.0,291.0
85.75,284.0362854003906,283.7602844238281,283.9828186035156,263.0,291.0
86.0,284.0362854003906,283.91363525390625,283.9828186035156,263.0,291.0
86.25,284.0362854003906,283.7602844238281,283.9828186035156,263.0,291.0
86.5,283.916259765625,283.5320739746094,283.7767333984375,263.0,291.0
86.75,283.916259765625,283.5320739746094,283.7767639160156,263.0,291.0
87.0,283.916259765625,283.5320739746094,283.7767333984375,263.0,291.0
87.25,283.916259765625,283.5320739746094,283.7767333984375,263.0,291.0
87.5,283.916259765625,283.5320739746094,283.7767333984375,263.0,291.0
87.75,283.916259765625,283.5320739746094,283.9300842285156,263.0,291.0
88.0,283.916259765625,283.685302734375,283.7767333984375,263.0,291.0
88.25,284.0696716308594,283.685302734375,283.7767333984375,263.0,291.0
88.5,283.583251953125,283.2850341796875,283.6166076660156,263.0,291.0
88.75,283.583251953125,283.2850341796875,283.6166076660156,263.0,291.0
89.0,283.583251953125,283.2850341796875,283.6166076660156,263.0,291.0
89.25,283.583251953125,283.2850341796875,283.6166076660156,263.0,291.0
89.5,283.583251953125,283.2850341796875,283.6166076660156,263.0,291.0
89.75,283.583251953125,283.2850341796875,283.6166076660156,263.0,291.0
90.0,283.583251953125,283.2850341796875,283.7698669433594,263.0,291.0
90.25,283.583251953125,283.2850341796875,283.6166076660156,263.0,291.0
90.5,283.3202209472656,283.2378234863281,283.2448425292969,263.0,291.0
90.75,283.1672058105469,283.0848388671875,283.24481201171875,263.0,291.0
91.0,283.16717529296875,283.0848388671875,283.24481201171875,263.0,291.0
91.25,283.1672058105469,283.0848388671875,283.24481201171875,263.0,291.0
91.5,283.1672058105469,283.0848388671875,283.24481201171875,263.0,291.0
91.75,283.1672058105469,283.0848388671875,283.2448425292969,263.0,291.0
92.0,283.1672058105469,283.0848388671875,283.2448425292969,263.0,291.0
92.25,283.1672058105469,283.0848388671875,283.39788818359375,263.0,291.0
92.5,282.9149169921875,283.00634765625,283.0582580566406,263.0,291.0
92.75,282.9149169921875,283.1592712402344,283.0582275390625,263.0,291.0
93.0,283.06781005859375,283.00634765625,283.0582275390625,263.0,291.0
93.25,282.9149169921875,283.00634765625,283.0582275390625,263.0,291.0
93.5,282.9149169921875,283.00634765625,283.0582580566406,263.0,291.0
93.75,282.9149169921875,283.00634765625,283.0582275390625,263.0,291.0
94.0,282.9149169921875,283.00634765625,283.0582275390625,263.0,291.0
94.25,282.9149169921875,283.00634765625,283.0582275390625,263.0,291.0
94.5,282.51068115234375,283.07928466796875,283.0460205078125,263.0,291.0
94.75,282.51068115234375,283.0792541503906,282.8931579589844,263.0,291.0
95.0,282.51068115234375,283.23223876953125,282.8931579589844,263.0,291.0
95.25,282.51068115234375,283.0792541503906,282.8931579589844,263.0,291.0
95.5,282.51068115234375,283.07928466796875,282.8931579589844,263.0,291.0
95.75,282.51068115234375,283.07928466796875,282.8931579589844,263.0,291.0
96.0,282.51068115234375,283.07928466796875,282.8931579589844,263.0,291.0
96.25,282.51068115234375,283.0792541503906,282.8931579589844,263.0,291.0
96.5,282.52813720703125,283.12066650390625,282.9554443359375,263.0,291.0
96.75,282.52813720703125,283.12066650390625,283.10833740234375,263.0,291.0
97.0,282.52813720703125,283.12066650390625,282.9554443359375,263.0,291.0
