step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
11,7-Jan-13,5:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.005859375,2460.547607421875,2460.3671875,283.3558044433594,283.5905456542969,283.4964599609375,2458.322265625,2460.10888671875,2457.766845703125,2459.559814453125,2388.30615234375,2390.417236328125,2450.05712890625,2434.681884765625,2388.15283203125,2450.380859375,2433.816650390625,2390.417236328125,2450.05712890625,2434.683349609375,2389.884033203125,2434.03369140625,2390.417236328125,2450.05712890625,2434.683349609375,2433.33154296875
12,7-Jan-13,6:00,2462.223388671875,2460.8935546875,2460.8935546875,2461.3740234375,2460.443115234375,2460.40869140625,283.22711181640625,283.5176696777344,283.523193359375,2458.284912109375,2460.01953125,2457.677734375,2459.419189453125,2386.255859375,2388.385986328125,2450.04345703125,2433.7333984375,2386.06298828125,2450.37646484375,2432.825439453125,2388.385986328125,2450.041259765625,2433.7333984375,2387.85302734375,2433.005859375,2388.385986328125,2450.041259765625,2433.7333984375,2432.225341796875
13,7-Jan-13,6:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.10546875,2460.437255859375,2460.399658203125,283.2714538574219,283.51708984375,283.5204772949219,2458.418212890625,2460.044189453125,2457.830810546875,2459.44921875,2386.4267578125,2388.595703125,2450.224365234375,2433.052978515625,2386.26953125,2450.571533203125,2432.129150390625,2388.595703125,2450.224365234375,2433.052734375,2388.0546875,2432.22705078125,2388.595458984375,2450.224365234375,2433.052734375,2431.34716796875
14,7-Jan-13,7:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.045166015625,2460.4580078125,2460.4111328125,283.2287292480469,283.6824645996094,283.5260314941406,2458.493408203125,2460.069580078125,2459.252197265625,2459.504638671875,2384.7060546875,2387.078125,2450.58935546875,2431.8037109375,2384.67333984375,2452.3154296875,2430.794189453125,2387.078125,2450.58935546875,2431.803466796875,2386.49365234375,2430.9052734375,2387.078125,2450.58935546875,2431.803466796875,2429.94873046875
15,7-Jan-13,7:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.215087890625,2461.829833984375,2460.354248046875,283.3548889160156,283.56903076171875,283.4990234375,2460.048828125,2460.1611328125,2459.54052734375,2459.6552734375,2391.700439453125,2393.836181640625,2450.45947265625,2433.365966796875,2391.70751953125,2450.806884765625,2432.390869140625,2393.81494140625,2450.45947265625,2433.365966796875,2393.282958984375,2432.610107421875,2393.81494140625,2451.788330078125,2433.365966796875,2431.801513671875
16,7-Jan-13,8:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.307861328125,2460.61865234375,2460.460693359375,283.4410400390625,283.6728210449219,283.7483825683594,2459.236572265625,2460.33203125,2458.847412109375,2459.9453125,2410.0341796875,2411.42138671875,2452.299560546875,2438.5087890625,2409.9033203125,2452.5712890625,2437.78759765625,2411.42138671875,2453.6259765625,2438.5087890625,2411.080810546875,2437.91015625,2411.42138671875,2453.6259765625,2438.510009765625,2437.27880859375
17,7-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.442626953125,2460.683837890625,2460.56005859375,283.5539855957031,283.7391662597656,283.685302734375,2459.53857421875,2460.46826171875,2459.2392578125,2461.49169921875,2420.0830078125,2421.1376953125,2453.20556640625,2441.58447265625,2419.981689453125,2453.392333984375,2441.008544921875,2421.1376953125,2453.20556640625,2441.5849609375,2420.87890625,2441.12841796875,2421.1376953125,2453.20556640625,2441.5849609375,2440.646728515625
18,7-Jan-13,9:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.401123046875,2460.65625,2460.75390625,283.53521728515625,283.7298889160156,283.82672119140625,2459.744140625,2460.499755859375,2459.471923828125,2460.227294921875,2428.88671875,2429.600830078125,2453.415283203125,2446.59228515625,2428.87548828125,2453.37451171875,2446.344482421875,2429.600830078125,2453.415283203125,2446.5908203125,2429.41943359375,2446.38427734375,2429.600830078125,2453.415283203125,2446.5908203125,2446.16259765625
19,7-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.760986328125,2460.85693359375,2460.865966796875,283.82769775390625,283.91546630859375,283.9534606933594,2460.810791015625,2460.75244140625,2460.727783203125,2460.65966796875,2453.236083984375,2453.26220703125,2456.3388671875,2452.12255859375,2453.25439453125,2456.287841796875,2452.094482421875,2453.26220703125,2456.3388671875,2452.12255859375,2453.2578125,2452.077880859375,2453.26220703125,2456.3388671875,2452.12255859375,2452.034912109375
20,7-Jan-13,10:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.896728515625,2461.017578125,2461.037841796875,284.10748291015625,284.05914306640625,284.1056213378906,2461.660400390625,2460.974609375,2461.739990234375,2461.071533203125,2472.599853515625,2471.9375,2458.702880859375,2457.5732421875,2472.47412109375,2458.642578125,2457.809326171875,2471.937744140625,2458.702880859375,2457.5732421875,2472.10693359375,2457.71337890625,2471.937744140625,2458.702880859375,2457.5732421875,2457.87158203125
21,7-Jan-13,10:30,2462.223388671875,2460.8935546875,2460.8935546875,2462.568603515625,2460.9814453125,2461.177734375,284.2174987792969,284.0672607421875,284.2345886230469,2462.2294921875,2461.14013671875,2462.427490234375,2461.33935546875,2483.293212890625,2482.773193359375,2460.151123046875,2461.02587890625,2483.7294921875,2459.9892578125,2461.41455078125,2482.773193359375,2460.150146484375,2461.02587890625,2482.8916015625,2461.36767578125,2482.773193359375,2460.150146484375,2461.02587890625,2461.728271484375
22,7-Jan-13,11:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.5322265625,2460.988525390625,2461.247314453125,284.44293212890625,284.0989685058594,284.3097839355469,2463.080322265625,2461.298095703125,2463.404296875,2461.5927734375,2502.871826171875,2502.0419921875,2461.063720703125,2465.7158203125,2503.783203125,2460.746337890625,2466.165283203125,2502.040771484375,2461.063720703125,2465.7158203125,2502.22900390625,2466.32275390625,2502.040771484375,2461.061279296875,2465.7158203125,2468.288330078125
23,7-Jan-13,11:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.66748046875,2461.12744140625,2461.379638671875,284.5643005371094,284.2233581542969,284.430419921875,2463.46337890625,2461.539306640625,2463.940673828125,2461.997314453125,2519.043212890625,2517.248046875,2462.794677734375,2471.26513671875,2519.3916015625,2462.38330078125,2472.1875,2517.248046875,2462.796875,2471.26513671875,2517.688232421875,2471.9951171875,2517.248046875,2462.796875,2471.26123046875,2472.76806640625
24,7-Jan-13,12:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.68505859375,2462.45751953125,2461.367431640625,284.5765686035156,284.22381591796875,284.4224548339844,2463.495361328125,2461.610107421875,2464.013916015625,2462.1240234375,2520.02587890625,2518.14111328125,2462.684814453125,2471.72119140625,2520.30078125,2462.2880859375,2471.2373046875,2518.14111328125,2462.6845703125,2471.72119140625,2518.611083984375,2471.048828125,2518.14111328125,2462.6845703125,2470.38525390625,2471.7626953125
25,7-Jan-13,12:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.71435546875,2461.17626953125,2462.740478515625,284.6053771972656,284.26593017578125,284.6144714355469,2463.501220703125,2461.739990234375,2465.425048828125,2462.314453125,2521.626220703125,2519.4638671875,2462.801513671875,2471.140869140625,2521.590576171875,2462.34912109375,2472.171875,2519.4638671875,2462.801513671875,2471.140869140625,2520.0126953125,2471.762451171875,2519.4638671875,2462.801513671875,2472.47607421875,2472.440185546875
26,7-Jan-13,13:00,2460.8935546875,2460.8935546875,2462.223388671875,2461.805908203125,2461.103271484375,2462.81884765625,284.6742858886719,284.2233581542969,284.52154541015625,2463.64892578125,2463.086181640625,2464.25634765625,2463.682373046875,2525.0546875,2522.67626953125,2463.046142578125,2471.243896484375,2524.909423828125,2462.617919921875,2472.23583984375,2522.67626953125,2463.046142578125,2471.2431640625,2523.28125,2471.840576171875,2522.67626953125,2463.046142578125,2471.2431640625,2472.4990234375
27,7-Jan-13,13:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.889892578125,2461.13037109375,2461.554931640625,284.7440490722656,284.2548828125,284.5799560546875,2464.01513671875,2461.78662109375,2464.65625,2462.41552734375,2529.2451171875,2526.855224609375,2463.60546875,2471.544189453125,2529.19482421875,2463.17333984375,2472.571044921875,2526.85302734375,2463.60546875,2471.544189453125,2527.46484375,2472.079345703125,2526.85302734375,2463.607421875,2471.544189453125,2472.67578125
28,7-Jan-13,14:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.720947265625,2461.248046875,2461.631591796875,284.6318664550781,284.3369140625,284.63385009765625,2463.77734375,2461.814208984375,2464.42333984375,2462.446044921875,2531.675537109375,2528.71630859375,2464.356201171875,2474.866943359375,2531.061767578125,2463.9130859375,2476.205322265625,2528.71630859375,2464.3544921875,2474.866943359375,2529.47119140625,2475.612060546875,2528.71630859375,2464.3544921875,2474.866943359375,2476.43115234375
29,7-Jan-13,14:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.502685546875,2461.32958984375,2461.54638671875,284.4681701660156,284.3760070800781,284.5590515136719,2462.7900390625,2461.843017578125,2463.40966796875,2462.44287109375,2514.941650390625,2512.49169921875,2465.200927734375,2472.267578125,2514.18603515625,2464.990478515625,2473.586669921875,2512.49169921875,2465.200927734375,2472.267578125,2513.107421875,2473.018798828125,2512.49169921875,2465.200927734375,2472.267578125,2473.83203125
30,7-Jan-13,15:00,2462.223388671875,2460.8935546875,2460.8935546875,2461.437744140625,2461.293701171875,2461.376953125,284.55804443359375,284.3316650390625,284.42327880859375,2462.517333984375,2461.76171875,2463.078125,2462.315673828125,2503.643310546875,2501.736328125,2465.084716796875,2468.38671875,2503.0810546875,2465.067626953125,2469.4365234375,2501.723876953125,2465.084716796875,2468.38671875,2502.19921875,2469.03076171875,2501.723876953125,2465.084716796875,2468.38671875,2469.723388671875
31,7-Jan-13,15:30,2460.8935546875,2460.8935546875,2460.8935546875,2461.408447265625,2461.136962890625,2461.001220703125,284.34320068359375,284.18341064453125,284.1253662109375,2461.853515625,2461.496337890625,2462.234130859375,2461.862548828125,2483.03759765625,2481.472412109375,2461.276123046875,2461.0517578125,2482.227294921875,2461.33740234375,2461.57080078125,2481.472412109375,2461.276123046875,2459.722412109375,2481.8779296875,2459.970703125,2481.472412109375,2461.276123046875,2459.722412109375,2461.58740234375
32,7-Jan-13,16:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.287109375,2460.896728515625,2460.830078125,284.2218933105469,283.9808349609375,283.9689636230469,2460.87646484375,2461.1884765625,2461.0419921875,2461.33740234375,2459.282958984375,2458.454833984375,2458.589599609375,2452.103759765625,2458.4765625,2458.72412109375,2452.2548828125,2458.451416015625,2458.589599609375,2452.103759765625,2458.6748046875,2452.0615234375,2458.451416015625,2458.589599609375,2452.103759765625,2452.039794921875
33,7-Jan-13,16:30,2460.8935546875,2462.223388671875,2460.8935546875,2461.058837890625,2461.9580078125,2460.86767578125,284.0339050292969,283.76507568359375,283.9604187011719,2461.6806640625,2460.858154296875,2461.636962890625,2460.803466796875,2449.32568359375,2448.228515625,2455.856689453125,2447.215576171875,2447.956787109375,2455.9716796875,2447.07470703125,2448.228515625,2455.85693359375,2447.215576171875,2448.542724609375,2446.82177734375,2448.228515625,2455.85693359375,2447.21533203125,2446.45361328125
34,7-Jan-13,17:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.936279296875,2460.340087890625,2460.627197265625,283.9031982421875,283.5212097167969,283.9013977050781,2459.39111328125,2460.544189453125,2459.128173828125,2460.285400390625,2425.187744140625,2425.42724609375,2454.447509765625,2440.722412109375,2424.62548828125,2453.2705078125,2440.080322265625,2425.42724609375,2453.122802734375,2440.722412109375,2425.394287109375,2440.175048828125,2425.42724609375,2453.122802734375,2440.722412109375,2439.62255859375
35,7-Jan-13,17:30,2460.8935546875,2460.8935546875,2462.223388671875,2460.5400390625,2460.067626953125,2461.823974609375,283.5765075683594,283.27740478515625,283.5975036621094,2458.3359375,2461.514892578125,2457.82470703125,2459.6650390625,2385.8232421875,2388.465087890625,2450.60693359375,2432.485595703125,2386.5947265625,2450.940185546875,2429.860107421875,2388.465087890625,2450.60693359375,2432.485595703125,2387.79638671875,2430.465087890625,2388.465087890625,2450.60693359375,2431.171142578125,2431.0107421875
36,7-Jan-13,18:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.03271484375,2459.907470703125,2460.06201171875,283.15289306640625,283.0876770019531,283.220458984375,2457.05517578125,2459.640380859375,2456.1806640625,2458.778564453125,2333.259033203125,2338.12890625,2446.814208984375,2416.74267578125,2334.576904296875,2447.405517578125,2414.811767578125,2338.12890625,2446.814208984375,2416.74267578125,2336.889404296875,2415.455810546875,2338.119140625,2446.814208984375,2416.74267578125,2414.052001953125
37,7-Jan-13,18:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.7451171875,2459.83740234375,2459.86669921875,282.91802978515625,282.999267578125,283.0458068847656,2455.9638671875,2459.3291015625,2454.865966796875,2458.22509765625,2305.793212890625,2311.376220703125,2443.78173828125,2409.835205078125,2306.9267578125,2444.451171875,2407.522216796875,2311.376220703125,2443.78173828125,2409.835693359375,2309.957275390625,2408.39501953125,2311.376220703125,2443.78173828125,2409.835693359375,2406.8193359375
38,7-Jan-13,19:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.19775390625,2460.024169921875,2459.68115234375,282.5082702636719,283.0863342285156,282.87799072265625,2455.262451171875,2459.28759765625,2454.11083984375,2458.141845703125,2282.577392578125,2288.999755859375,2444.52685546875,2406.044677734375,2283.67041015625,2445.59716796875,2403.49609375,2288.993408203125,2444.52685546875,2406.044677734375,2287.347900390625,2404.609375,2288.993408203125,2444.52978515625,2406.044677734375,2403.017822265625
39,7-Jan-13,19:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.214599609375,2460.062255859375,2459.731201171875,282.52734375,283.1199645996094,282.9199523925781,2455.241455078125,2459.390869140625,2454.14697265625,2458.276123046875,2283.94140625,2290.071044921875,2444.8447265625,2405.927001953125,2284.61962890625,2445.912109375,2403.537841796875,2290.071044921875,2444.8447265625,2405.927001953125,2288.51220703125,2404.322021484375,2290.071044921875,2444.8447265625,2405.9248046875,2402.563720703125
40,7-Jan-13,20:00,2462.223388671875,2460.8935546875,2460.8935546875,2460.693115234375,2459.9208984375,2459.8427734375,282.63720703125,283.0328063964844,283.0052185058594,2455.178955078125,2459.383056640625,2454.07763671875,2458.291015625,2281.25,2287.878173828125,2445.510009765625,2404.837158203125,2282.32421875,2446.594482421875,2402.43505859375,2287.878173828125,2445.510009765625,2404.837158203125,2286.189453125,2403.149169921875,2287.878173828125,2445.510009765625,2404.836669921875,2401.2978515625
41,7-Jan-13,20:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.196044921875,2459.8125,2460.058349609375,282.519287109375,283.108154296875,283.1474914550781,2455.67919921875,2459.076416015625,2455.753173828125,2457.8427734375,2289.206298828125,2295.481689453125,2445.69580078125,2407.481201171875,2290.273193359375,2446.77392578125,2405.052734375,2295.481689453125,2445.69580078125,2407.476806640625,2293.88037109375,2405.9189453125,2295.481689453125,2445.69580078125,2407.476806640625,2404.207763671875
42,7-Jan-13,21:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.065673828125,2459.695556640625,2460.04052734375,282.4117736816406,283.00927734375,283.1155700683594,2457.048828125,2458.816162109375,2455.651123046875,2457.42724609375,2293.981689453125,2299.37158203125,2442.486328125,2410.533935546875,2294.459228515625,2443.252197265625,2406.904541015625,2299.37158203125,2442.486328125,2409.2412109375,2298.007568359375,2407.71435546875,2299.369140625,2442.486328125,2409.2412109375,2407.355712890625
43,7-Jan-13,21:30,2460.8935546875,2462.223388671875,2460.8935546875,2459.158203125,2459.78125,2460.079833984375,282.4902648925781,282.9305419921875,283.15863037109375,2455.885009765625,2458.947265625,2454.569091796875,2457.64892578125,2300.099365234375,2305.12646484375,2443.441650390625,2410.3974609375,2300.283935546875,2444.218017578125,2409.514892578125,2305.12646484375,2443.441650390625,2411.7001953125,2303.860595703125,2410.135986328125,2305.123046875,2443.441650390625,2411.7001953125,2407.14697265625
44,7-Jan-13,22:00,2460.8935546875,2460.8935546875,2460.8935546875,2458.7421875,2459.97705078125,2460.06494140625,282.1921081542969,283.0467529296875,283.2833557128906,2455.698974609375,2458.70654296875,2454.2392578125,2457.2509765625,2288.264892578125,2293.737060546875,2444.726806640625,2410.203125,2289.634765625,2445.7236328125,2409.353271484375,2293.737060546875,2444.726806640625,2410.203369140625,2292.346435546875,2408.765625,2293.737060546875,2444.726806640625,2410.203369140625,2407.19287109375
45,7-Jan-13,22:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.98876953125,2459.9482421875,2461.427490234375,282.37713623046875,283.04534912109375,283.1719970703125,2456.007568359375,2460.1708984375,2454.637451171875,2457.4853515625,2306.481689453125,2311.206787109375,2443.553466796875,2414.073486328125,2306.583984375,2444.212646484375,2412.112548828125,2311.206787109375,2443.551025390625,2414.073486328125,2310.01220703125,2412.72900390625,2311.206787109375,2443.551025390625,2414.073974609375,2411.26806640625
46,7-Jan-13,23:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.34375,2460.157958984375,2460.133056640625,282.660888671875,283.23162841796875,283.24072265625,2456.29150390625,2459.344970703125,2455.217041015625,2458.275634765625,2323.8916015625,2327.9130859375,2445.791259765625,2418.365478515625,2323.646240234375,2446.41796875,2416.787841796875,2327.9130859375,2445.796142578125,2418.365478515625,2326.903564453125,2417.099609375,2327.9130859375,2445.796142578125,2418.3681640625,2415.7373046875
47,7-Jan-13,23:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.664794921875,2460.125,2460.18603515625,282.9028015136719,283.23406982421875,283.3025817871094,2456.68798828125,2459.605224609375,2455.777587890625,2458.691650390625,2347.544921875,2350.52099609375,2444.8564453125,2424.68310546875,2347.078369140625,2445.07177734375,2423.51171875,2350.52099609375,2444.8564453125,2424.68359375,2349.782470703125,2423.61572265625,2350.52099609375,2444.8564453125,2424.68359375,2422.474365234375
48,8-Jan-13,0:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.798828125,2460.21826171875,2460.23193359375,283.16632080078125,283.3175048828125,283.3542785644531,2457.3359375,2459.8056640625,2456.56689453125,2459.048828125,2360.013671875,2362.867919921875,2446.523193359375,2427.060546875,2359.826904296875,2446.797119140625,2425.887939453125,2362.86669921875,2446.523193359375,2427.060546875,2362.155517578125,2426.06494140625,2362.86669921875,2446.5205078125,2427.060546875,2424.99951171875
49,8-Jan-13,0:30,2462.223388671875,2460.8935546875,2460.8935546875,2459.698974609375,2460.301025390625,2460.3515625,282.95361328125,283.38153076171875,283.4433898925781,2457.277587890625,2459.962158203125,2456.593994140625,2459.2958984375,2360.08349609375,2363.32421875,2447.908935546875,2428.702392578125,2360.253662109375,2448.24169921875,2427.609619140625,2363.32421875,2447.908935546875,2428.702392578125,2362.5029296875,2427.87255859375,2363.322998046875,2447.908935546875,2428.702392578125,2426.96435546875
50,8-Jan-13,1:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.76123046875,2460.433837890625,2460.371337890625,283.01153564453125,283.48736572265625,283.4727783203125,2457.7529296875,2460.0205078125,2457.123291015625,2459.390869140625,2369.745361328125,2372.880615234375,2450.634765625,2430.50830078125,2370.079833984375,2451.0400390625,2429.409423828125,2372.90234375,2450.634765625,2430.50830078125,2372.1005859375,2429.7724609375,2372.90234375,2450.634765625,2430.50830078125,2428.96044921875
51,8-Jan-13,1:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.937744140625,2460.5771484375,2460.37646484375,283.154541015625,283.60858154296875,283.5005187988281,2458.214111328125,2460.15673828125,2457.681396484375,2459.6181640625,2381.4267578125,2383.94775390625,2450.481689453125,2432.568115234375,2381.396240234375,2450.880859375,2431.674560546875,2383.94775390625,2450.481689453125,2432.56640625,2383.31494140625,2431.779052734375,2383.94775390625,2450.481689453125,2432.56640625,2430.92919921875
52,8-Jan-13,2:00,2460.8935546875,2462.223388671875,2460.8935546875,2460.02685546875,2460.574462890625,2460.37451171875,283.22100830078125,283.6127014160156,283.5054931640625,2459.8525390625,2460.15966796875,2459.333984375,2459.63818359375,2387.984619140625,2390.523193359375,2450.98486328125,2433.477294921875,2388.224609375,2451.3984375,2432.48583984375,2390.523193359375,2450.98486328125,2433.47900390625,2389.881591796875,2432.77001953125,2390.523193359375,2450.98486328125,2433.47900390625,2431.9990234375
53,8-Jan-13,2:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.01904296875,2460.60107421875,2460.373779296875,283.21710205078125,283.6322021484375,283.5063171386719,2459.801513671875,2460.180419921875,2459.293212890625,2459.669189453125,2384.355712890625,2387.22607421875,2451.182373046875,2431.7060546875,2384.72509765625,2451.669677734375,2430.602783203125,2387.22607421875,2451.182373046875,2431.7060546875,2385.210205078125,2430.914794921875,2385.936767578125,2451.182373046875,2431.7060546875,2430.052978515625
54,8-Jan-13,3:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.0615234375,2460.585693359375,2461.73974609375,283.2503662109375,283.62646484375,283.5360107421875,2458.616455078125,2460.189697265625,2458.119873046875,2459.680908203125,2387.343505859375,2390.141357421875,2451.36669921875,2432.62841796875,2389.08154296875,2451.824951171875,2431.5263671875,2391.432861328125,2451.36669921875,2432.62841796875,2390.72216796875,2431.89306640625,2391.432861328125,2451.36669921875,2432.62841796875,2431.089111328125
55,8-Jan-13,3:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.04345703125,2460.586181640625,2460.4072265625,283.2366943359375,283.6252746582031,283.53240966796875,2458.431396484375,2460.2119140625,2457.938720703125,2461.05322265625,2384.528076171875,2387.257080078125,2451.3779296875,2432.2626953125,2384.775390625,2451.842529296875,2431.25439453125,2387.256103515625,2451.3779296875,2432.2626953125,2386.568603515625,2431.471435546875,2387.256103515625,2451.377685546875,2432.2626953125,2430.61279296875
