Time,Node 611.V3_rms,Node 632.V2_rms,Node 632.V1_rms,Node 632.V3_rms,Node 633.V1_rms,Node 633.V2_rms,Node 633.V3_rms,Node 645.V2_rms,Node 645.V3_rms,UpperBound,LowerBound
6.75,2336.147705078125,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
7.0,2336.1474609375,2460.8935546875,2460.8935546875,2462.223388671875,2460.561767578125,2460.525390625,2461.8154296875,2448.8193359375,2457.594970703125,2522.0,2282.0
7.25,2336.1474609375,2460.8935546875,2460.8935546875,2462.223388671875,2460.561767578125,2460.525390625,2461.8154296875,2447.49658203125,2457.594970703125,2522.0,2282.0
7.5,2336.1474609375,2462.223388671875,2460.8935546875,2460.8935546875,2460.561767578125,2461.85498046875,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
7.75,2336.148193359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
8.0,2337.41015625,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
8.25,2336.1474609375,2460.8935546875,2462.223388671875,2460.8935546875,2461.8916015625,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
8.5,2336.147705078125,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
8.75,2336.147705078125,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
9.0,2336.1474609375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
9.25,2336.1474609375,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2460.525390625,2460.48583984375,2448.819580078125,2457.594970703125,2522.0,2282.0
9.5,2336.14794921875,2460.8935546875,2460.8935546875,2462.223388671875,2460.561767578125,2460.525390625,2461.8154296875,2447.496826171875,2457.594970703125,2522.0,2282.0
9.75,2336.1474609375,2462.223388671875,2460.8935546875,2460.8935546875,2460.561767578125,2461.855224609375,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
10.0,2336.147705078125,2460.8935546875,2460.8935546875,2460.8935546875,2460.561767578125,2461.85498046875,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
10.25,2337.409912109375,2460.8935546875,2460.8935546875,2460.8935546875,2460.56201171875,2460.525390625,2460.48583984375,2447.496826171875,2457.594970703125,2522.0,2282.0
10.5,2337.41015625,2460.8935546875,2462.223388671875,2460.8935546875,2461.8916015625,2460.525390625,2460.48583984375,2447.49658203125,2457.594970703125,2522.0,2282.0
10.75,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
11.0,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
11.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
11.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
11.75,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
12.0,2453.611328125,2462.223388671875,2460.8935546875,2460.8935546875,2460.91064453125,2462.20458984375,2460.829345703125,2462.223388671875,2460.8935546875,2522.0,2282.0
12.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2462.20458984375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
12.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
12.75,2454.937255859375,2460.8935546875,2462.223388671875,2460.8935546875,2462.240478515625,2460.874755859375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
13.0,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
13.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
13.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
13.75,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
14.0,2453.611328125,2460.8935546875,2460.8935546875,2462.223388671875,2460.91064453125,2460.874755859375,2462.1591796875,2460.8935546875,2462.223388671875,2522.0,2282.0
14.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
14.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2462.20458984375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
14.75,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
15.0,2454.937255859375,2460.8935546875,2462.223388671875,2460.8935546875,2462.240478515625,2460.874755859375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
15.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
15.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
15.75,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
16.0,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
16.25,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.829345703125,2460.8935546875,2460.8935546875,2522.0,2282.0
16.5,2453.611328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.91064453125,2460.874755859375,2460.8291015625,2460.8935546875,2460.8935546875,2522.0,2282.0
16.75,2411.150146484375,2460.8935546875,2460.8935546875,2460.8935546875,2461.762451171875,2460.679931640625,2460.873046875,2457.883056640625,2461.6201171875,2522.0,2282.0
17.0,2411.1640625,2460.8935546875,2460.8935546875,2460.8935546875,2461.762451171875,2460.679931640625,2460.873046875,2457.883544921875,2461.6201171875,2522.0,2282.0
17.25,2411.1630859375,2460.8935546875,2462.223388671875,2460.8935546875,2460.432861328125,2460.679931640625,2460.873046875,2457.883544921875,2461.6201171875,2522.0,2282.0
17.5,2411.1630859375,2460.8935546875,2460.8935546875,2460.8935546875,2460.432861328125,2460.679931640625,2460.873046875,2459.211669921875,2461.6201171875,2522.0,2282.0
17.75,2412.467529296875,2460.8935546875,2460.8935546875,2460.8935546875,2460.432861328125,2460.679931640625,2460.873046875,2457.883544921875,2461.6201171875,2522.0,2282.0
18.0,2411.177490234375,2460.8935546875,2460.8935546875,2460.8935546875,2460.43310546875,2460.679931640625,2460.873046875,2457.883544921875,2461.6201171875,2522.0,2282.0
18.25,2411.169189453125,2460.8935546875,2460.8935546875,2460.8935546875,2460.432861328125,2460.679931640625,2462.202880859375,2457.883544921875,2461.6201171875,2522.0,2282.0
18.5,2411.163330078125,2460.8935546875,2460.8935546875,2462.223388671875,2460.43310546875,2462.009765625,2460.873046875,2457.8837890625,2461.6201171875,2522.0,2282.0
18.75,2408.610595703125,2462.223388671875,2460.8935546875,2460.8935546875,2460.496337890625,2460.67919921875,2460.810302734375,2458.0673828125,2461.582763671875,2522.0,2282.0
19.0,2408.612060546875,2460.8935546875,2460.8935546875,2460.8935546875,2460.496337890625,2460.679443359375,2460.810302734375,2458.067626953125,2461.582763671875,2522.0,2282.0
19.25,2408.607421875,2460.8935546875,2460.8935546875,2460.8935546875,2461.825927734375,2460.67919921875,2460.810302734375,2458.0673828125,2461.582763671875,2522.0,2282.0
19.5,2408.609375,2460.8935546875,2462.223388671875,2460.8935546875,2460.496337890625,2460.67919921875,2460.810302734375,2458.0673828125,2461.582763671875,2522.0,2282.0
19.75,2408.612060546875,2460.8935546875,2460.8935546875,2460.8935546875,2460.496337890625,2460.67919921875,2460.810302734375,2458.06787109375,2461.5830078125,2522.0,2282.0
20.0,2408.613037109375,2460.8935546875,2460.8935546875,2460.8935546875,2460.496337890625,2460.67919921875,2460.810302734375,2459.395751953125,2461.582763671875,2522.0,2282.0
20.25,2408.6201171875,2460.8935546875,2460.8935546875,2460.8935546875,2460.496337890625,2460.67919921875,2460.810302734375,2458.067138671875,2461.582763671875,2522.0,2282.0
20.5,2408.613525390625,2460.8935546875,2460.8935546875,2460.8935546875,2460.496337890625,2460.67919921875,2462.14013671875,2458.0673828125,2461.582763671875,2522.0,2282.0
20.75,2407.430419921875,2460.8935546875,2460.8935546875,2462.223388671875,2460.46435546875,2460.711181640625,2460.810302734375,2458.11279296875,2461.46337890625,2522.0,2282.0
21.0,2407.42578125,2462.223388671875,2460.8935546875,2460.8935546875,2460.46435546875,2460.711181640625,2460.810302734375,2458.11279296875,2461.46337890625,2522.0,2282.0
21.25,2407.427978515625,2460.8935546875,2460.8935546875,2460.8935546875,2460.46435546875,2460.711181640625,2460.810302734375,2458.112548828125,2461.46337890625,2522.0,2282.0
21.5,2407.42333984375,2460.8935546875,2460.8935546875,2460.8935546875,2461.7939453125,2460.711181640625,2460.810302734375,2458.113037109375,2461.46337890625,2522.0,2282.0
21.75,2407.427001953125,2460.8935546875,2462.223388671875,2460.8935546875,2460.46435546875,2460.711181640625,2460.810302734375,2458.11279296875,2461.463623046875,2522.0,2282.0
22.0,2407.42724609375,2460.8935546875,2460.8935546875,2460.8935546875,2460.46435546875,2460.711181640625,2460.810302734375,2459.44140625,2461.463623046875,2522.0,2282.0
22.25,2407.4267578125,2460.8935546875,2460.8935546875,2460.8935546875,2460.46435546875,2460.711181640625,2460.810302734375,2458.113037109375,2461.46337890625,2522.0,2282.0
22.5,2407.443115234375,2460.8935546875,2460.8935546875,2460.8935546875,2460.46435546875,2460.711181640625,2460.810302734375,2458.11279296875,2461.46337890625,2522.0,2282.0
22.75,2407.382568359375,2460.8935546875,2460.8935546875,2462.223388671875,2460.51123046875,2460.630859375,2460.730224609375,2458.11572265625,2461.30078125,2522.0,2282.0
23.0,2407.37890625,2460.8935546875,2460.8935546875,2460.8935546875,2460.51123046875,2461.960693359375,2460.73046875,2458.11474609375,2461.30078125,2522.0,2282.0
23.25,2407.37744140625,2462.223388671875,2460.8935546875,2460.8935546875,2460.51123046875,2460.630859375,2460.730224609375,2458.114990234375,2461.301025390625,2522.0,2282.0
23.5,2407.37841796875,2460.8935546875,2460.8935546875,2460.8935546875,2460.51123046875,2460.630859375,2460.730224609375,2458.11474609375,2461.301025390625,2522.0,2282.0
23.75,2407.377685546875,2460.8935546875,2460.8935546875,2460.8935546875,2461.841064453125,2460.630859375,2460.730224609375,2458.114990234375,2461.301025390625,2522.0,2282.0
24.0,2407.377685546875,2460.8935546875,2460.8935546875,2460.8935546875,2460.51123046875,2460.630859375,2460.730224609375,2458.11474609375,2461.30126953125,2522.0,2282.0
24.25,2407.377685546875,2460.8935546875,2460.8935546875,2460.8935546875,2460.51123046875,2460.630859375,2460.730224609375,2459.443603515625,2461.30126953125,2522.0,2282.0
24.5,2407.37939453125,2460.8935546875,2460.8935546875,2460.8935546875,2460.51123046875,2460.630859375,2460.73046875,2458.11474609375,2461.301025390625,2522.0,2282.0
24.75,2405.934814453125,2460.8935546875,2460.8935546875,2460.8935546875,2460.534423828125,2460.71728515625,2462.01904296875,2458.19384765625,2462.763916015625,2522.0,2282.0
25.0,2405.927734375,2460.8935546875,2460.8935546875,2462.223388671875,2460.534423828125,2460.71728515625,2460.689453125,2458.194091796875,2461.43359375,2522.0,2282.0
25.25,2405.931396484375,2460.8935546875,2460.8935546875,2462.223388671875,2460.534423828125,2462.047119140625,2460.689453125,2458.194091796875,2461.433837890625,2522.0,2282.0
25.5,2405.927734375,2462.223388671875,2460.8935546875,2460.8935546875,2460.534423828125,2460.71728515625,2460.689453125,2458.19384765625,2461.433837890625,2522.0,2282.0
25.75,2405.927734375,2460.8935546875,2460.8935546875,2460.8935546875,2461.8642578125,2460.717529296875,2460.689453125,2458.19384765625,2461.433837890625,2522.0,2282.0
26.0,2405.9287109375,2460.8935546875,2460.8935546875,2460.8935546875,2461.8642578125,2460.71728515625,2460.689453125,2458.194091796875,2461.433837890625,2522.0,2282.0
26.25,2405.927978515625,2460.8935546875,2462.223388671875,2460.8935546875,2460.534423828125,2460.717529296875,2460.689453125,2458.194091796875,2461.433837890625,2522.0,2282.0
26.5,2405.929443359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.534423828125,2460.71728515625,2460.689453125,2459.522705078125,2461.43408203125,2522.0,2282.0
26.75,2405.56201171875,2460.8935546875,2460.8935546875,2460.8935546875,2460.51171875,2460.695068359375,2460.66650390625,2458.150390625,2461.390869140625,2522.0,2282.0
27.0,2406.873291015625,2460.8935546875,2460.8935546875,2460.8935546875,2460.51171875,2460.695068359375,2460.66650390625,2458.150390625,2461.390869140625,2522.0,2282.0
27.25,2405.572265625,2460.8935546875,2460.8935546875,2460.8935546875,2460.51171875,2460.695068359375,2461.996337890625,2458.150634765625,2461.390869140625,2522.0,2282.0
27.5,2405.56787109375,2460.8935546875,2460.8935546875,2462.223388671875,2460.51171875,2460.69482421875,2460.66650390625,2458.150390625,2461.389404296875,2522.0,2282.0
27.75,2405.5615234375,2460.8935546875,2460.8935546875,2460.8935546875,2460.51171875,2460.695068359375,2460.66650390625,2458.150390625,2461.390869140625,2522.0,2282.0
28.0,2405.56201171875,2460.8935546875,2460.8935546875,2460.8935546875,2460.51171875,2460.69482421875,2460.66650390625,2458.150146484375,2461.390869140625,2522.0,2282.0
28.25,2405.562744140625,2460.8935546875,2460.8935546875,2460.8935546875,2461.84130859375,2460.69482421875,2460.66650390625,2458.150390625,2461.390869140625,2522.0,2282.0
28.5,2405.5615234375,2460.8935546875,2462.223388671875,2460.8935546875,2460.51171875,2460.69482421875,2460.66650390625,2458.150390625,2461.390869140625,2522.0,2282.0
28.75,2405.101806640625,2460.8935546875,2460.8935546875,2460.8935546875,2460.485107421875,2460.70068359375,2460.6416015625,2459.38427734375,2461.352294921875,2522.0,2282.0
29.0,2405.10107421875,2460.8935546875,2460.8935546875,2460.8935546875,2460.485107421875,2460.70068359375,2460.6416015625,2458.055419921875,2461.35205078125,2522.0,2282.0
29.25,2406.41259765625,2460.8935546875,2460.8935546875,2460.8935546875,2460.485107421875,2460.70068359375,2460.6416015625,2458.0556640625,2461.35205078125,2522.0,2282.0
29.5,2405.110595703125,2460.8935546875,2460.8935546875,2460.8935546875,2460.485107421875,2460.70068359375,2461.97119140625,2458.055419921875,2461.35205078125,2522.0,2282.0
29.75,2405.101806640625,2460.8935546875,2460.8935546875,2462.223388671875,2460.485107421875,2462.030517578125,2460.6416015625,2458.0556640625,2461.35205078125,2522.0,2282.0
30.0,2405.10498046875,2462.223388671875,2460.8935546875,2460.8935546875,2460.485107421875,2460.70068359375,2460.6416015625,2458.055419921875,2461.35205078125,2522.0,2282.0
30.25,2405.100830078125,2460.8935546875,2460.8935546875,2460.8935546875,2460.485107421875,2460.70068359375,2460.6416015625,2458.055419921875,2461.35205078125,2522.0,2282.0
30.5,2405.10009765625,2460.8935546875,2460.8935546875,2460.8935546875,2461.814697265625,2460.70068359375,2460.641357421875,2458.0556640625,2461.35205078125,2522.0,2282.0
30.75,2405.136962890625,2460.8935546875,2462.223388671875,2460.8935546875,2460.488037109375,2460.70361328125,2460.61279296875,2457.938720703125,2461.29150390625,2522.0,2282.0
31.0,2405.13671875,2460.8935546875,2460.8935546875,2460.8935546875,2460.488037109375,2460.70361328125,2460.61279296875,2459.267578125,2461.291748046875,2522.0,2282.0
31.25,2405.135986328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.488037109375,2460.70361328125,2460.61279296875,2459.266845703125,2461.29150390625,2522.0,2282.0
31.5,2405.136474609375,2460.8935546875,2460.8935546875,2460.8935546875,2460.488037109375,2460.703857421875,2460.61279296875,2457.93896484375,2461.29150390625,2522.0,2282.0
31.75,2405.1455078125,2460.8935546875,2460.8935546875,2460.8935546875,2460.488037109375,2460.70361328125,2461.9423828125,2457.93896484375,2461.29150390625,2522.0,2282.0
32.0,2405.13623046875,2460.8935546875,2460.8935546875,2462.223388671875,2460.488037109375,2460.703857421875,2460.61279296875,2457.938720703125,2461.29150390625,2522.0,2282.0
32.25,2405.1376953125,2462.223388671875,2460.8935546875,2460.8935546875,2460.488037109375,2460.70361328125,2460.61279296875,2457.938720703125,2461.29150390625,2522.0,2282.0
32.5,2405.136474609375,2460.8935546875,2460.8935546875,2460.8935546875,2460.488037109375,2460.703857421875,2460.61279296875,2457.938720703125,2461.29150390625,2522.0,2282.0
32.75,2404.6494140625,2460.8935546875,2460.8935546875,2460.8935546875,2461.823974609375,2460.677978515625,2460.5869140625,2457.938720703125,2461.291748046875,2522.0,2282.0
33.0,2404.652099609375,2460.8935546875,2462.223388671875,2460.8935546875,2460.494384765625,2460.677978515625,2460.5869140625,2457.93896484375,2461.29150390625,2522.0,2282.0
33.25,2404.654052734375,2460.8935546875,2460.8935546875,2460.8935546875,2460.494384765625,2460.677978515625,2460.5869140625,2459.267578125,2461.291748046875,2522.0,2282.0
33.5,2404.653076171875,2460.8935546875,2460.8935546875,2460.8935546875,2460.494384765625,2460.677978515625,2460.5869140625,2459.26708984375,2461.29150390625,2522.0,2282.0
33.75,2404.65380859375,2460.8935546875,2460.8935546875,2460.8935546875,2460.494384765625,2460.677978515625,2460.5869140625,2457.93896484375,2461.29150390625,2522.0,2282.0
34.0,2404.66162109375,2460.8935546875,2460.8935546875,2460.8935546875,2460.494384765625,2460.677978515625,2461.91650390625,2457.93896484375,2461.29150390625,2522.0,2282.0
34.25,2404.653076171875,2460.8935546875,2460.8935546875,2462.223388671875,2460.494384765625,2460.677978515625,2460.5869140625,2457.938720703125,2461.29150390625,2522.0,2282.0
34.5,2404.656982421875,2460.8935546875,2460.8935546875,2460.8935546875,2460.494384765625,2462.007568359375,2460.5869140625,2457.93896484375,2461.29150390625,2522.0,2282.0
34.75,2405.186767578125,2460.8935546875,2460.8935546875,2460.8935546875,2460.41015625,2460.626220703125,2460.630615234375,2457.814208984375,2461.278076171875,2522.0,2282.0
35.0,2405.183349609375,2460.8935546875,2460.8935546875,2460.8935546875,2461.73974609375,2460.626220703125,2460.630615234375,2457.814208984375,2461.278076171875,2522.0,2282.0
35.25,2405.186279296875,2460.8935546875,2462.223388671875,2460.8935546875,2460.41015625,2460.626220703125,2460.630615234375,2457.814453125,2461.278076171875,2522.0,2282.0
35.5,2405.188232421875,2460.8935546875,2460.8935546875,2460.8935546875,2460.410400390625,2460.626220703125,2460.630615234375,2457.814208984375,2461.2783203125,2522.0,2282.0
35.75,2405.186767578125,2460.8935546875,2460.8935546875,2460.8935546875,2460.41015625,2460.626220703125,2460.630615234375,2459.142333984375,2461.2783203125,2522.0,2282.0
36.0,2405.204345703125,2460.8935546875,2460.8935546875,2460.8935546875,2460.41015625,2460.626220703125,2461.960205078125,2457.814208984375,2462.608154296875,2522.0,2282.0
36.25,2405.188720703125,2460.8935546875,2460.8935546875,2462.223388671875,2460.41015625,2460.626220703125,2460.630615234375,2457.814208984375,2461.27783203125,2522.0,2282.0
36.5,2405.19287109375,2460.8935546875,2460.8935546875,2462.223388671875,2460.41015625,2460.626220703125,2460.630615234375,2457.814208984375,2461.278076171875,2522.0,2282.0
36.75,2406.330322265625,2462.223388671875,2460.8935546875,2460.8935546875,2460.322998046875,2460.603271484375,2460.671630859375,2457.697509765625,2461.2177734375,2522.0,2282.0
37.0,2406.33154296875,2460.8935546875,2460.8935546875,2460.8935546875,2460.3232421875,2460.603271484375,2460.67138671875,2457.697509765625,2461.2177734375,2522.0,2282.0
37.25,2406.331787109375,2460.8935546875,2460.8935546875,2460.8935546875,2461.652587890625,2460.603271484375,2460.67138671875,2457.697509765625,2461.2177734375,2522.0,2282.0
37.5,2406.3310546875,2460.8935546875,2462.223388671875,2460.8935546875,2460.3232421875,2460.603271484375,2460.67138671875,2457.697509765625,2461.2177734375,2522.0,2282.0
37.75,2406.333984375,2460.8935546875,2460.8935546875,2460.8935546875,2460.3232421875,2460.603271484375,2460.67138671875,2457.697509765625,2461.218017578125,2522.0,2282.0
38.0,2406.332763671875,2460.8935546875,2460.8935546875,2460.8935546875,2460.322998046875,2460.603271484375,2460.67138671875,2459.025390625,2461.2177734375,2522.0,2282.0
38.25,2407.632568359375,2460.8935546875,2460.8935546875,2460.8935546875,2460.3232421875,2460.603271484375,2460.67138671875,2457.697509765625,2461.2177734375,2522.0,2282.0
38.5,2406.339111328125,2460.8935546875,2460.8935546875,2460.8935546875,2460.322998046875,2460.60302734375,2462.001220703125,2457.697509765625,2461.2177734375,2522.0,2282.0
38.75,2405.466796875,2460.8935546875,2460.8935546875,2462.223388671875,2460.35791015625,2460.47900390625,2460.73779296875,2457.66162109375,2461.127685546875,2522.0,2282.0
39.0,2405.466552734375,2460.8935546875,2460.8935546875,2460.8935546875,2460.35791015625,2461.80859375,2460.73779296875,2457.66162109375,2461.127685546875,2522.0,2282.0
39.25,2405.46728515625,2460.8935546875,2460.8935546875,2460.8935546875,2460.35791015625,2460.47900390625,2460.73779296875,2457.661865234375,2461.127685546875,2522.0,2282.0
39.5,2405.463623046875,2460.8935546875,2460.8935546875,2460.8935546875,2461.6875,2460.478759765625,2460.73779296875,2457.661865234375,2461.127685546875,2522.0,2282.0
39.75,2405.46728515625,2460.8935546875,2462.223388671875,2460.8935546875,2460.35791015625,2460.47900390625,2460.73779296875,2457.661865234375,2461.1279296875,2522.0,2282.0
40.0,2405.4677734375,2460.8935546875,2460.8935546875,2460.8935546875,2460.35791015625,2460.47900390625,2460.73779296875,2458.990478515625,2461.128173828125,2522.0,2282.0
